gender,age_group,institute_name,residential_area,percentage_10th,percentage_12th,cgpa,backlog,attended_nursery,reason_college,engineering_branch,reason_course,mother_education_status,mother_job_status,father_education_status,father_job_status,guardian,family_size,parental_relationship_status,family_relationship_quality,family_income,internet_access_home,transport_mode,travel_time,daily_study_time,extracurricular_courses,attended_workshops,community_service,communication_skills,leadership_skills,teamwork_skills,internships_completed,projects_completed,peer_group_quality,time_management,health_status,stress_frequency,stress_coping_mechanisms,hobbies_interests,friends_outing_frequency,romantic_relationship,family_motivation,paid_classes,placement_status,higher_education_interest,alcohol_consumption,smoking,other_addictions,internship_payment_status,PC1,PC2,PC3,PC4,PC5
0,2,197,1,317,137,186,0,0,1,78,0,3,2,4,2,1,0,1,1,2,0,3,1,0,0,1,1,3,4,3,0,0,3,2,3,4,1,586,4,0,2,0,46,1,0,0,0,62,1.5269966577228784,-0.34276475256313843,0.5311541074827786,-3.4461684428943014,-0.9299601077822055
1,2,147,1,253,311,295,0,1,3,152,3,2,2,4,0,0,0,1,1,0,1,3,0,0,1,1,0,2,2,2,1,1,2,2,1,1,1,558,3,0,2,0,46,1,0,0,0,10,-1.9641448516444102,-1.442696834045104,0.07010613018982322,-0.183940534668341,1.3994544587778677
1,2,263,1,26,97,7,0,1,1,90,3,0,2,4,3,1,1,1,1,2,1,2,2,0,1,1,0,3,2,2,0,0,3,2,3,3,0,499,4,0,2,0,46,1,0,0,0,10,0.700326823546155,0.4063074654152425,-1.3865253316176394,0.9860303050416271,-1.3001249011934521
0,2,190,1,119,136,116,0,1,1,85,3,0,2,4,0,1,0,1,1,0,1,2,2,2,0,1,1,5,5,5,0,1,3,5,1,5,0,134,4,0,2,0,46,1,0,0,0,10,3.813318349361877,-0.5073741311850504,-1.480148190592163,-0.9693720835578032,-0.08901422195874228
0,2,209,0,108,158,84,1,1,1,33,3,3,2,4,0,1,1,1,1,2,1,3,1,0,1,1,0,3,3,4,0,0,3,3,3,4,0,386,2,0,2,0,46,1,0,0,0,62,2.273500166242846,-0.0011483619498559663,-0.8139077022067025,-1.5696393738663734,-2.2110850991381263
0,2,305,1,310,226,212,0,1,1,90,3,4,2,2,1,2,1,1,3,2,1,3,1,0,0,1,0,2,2,1,0,0,2,1,1,3,0,779,3,0,1,0,67,1,0,0,0,62,-0.8128666154186032,-0.31849658098859845,0.7649121077575267,-2.1238643764321163,-1.6570446086213273
1,2,249,1,31,58,361,1,1,1,90,3,2,2,0,0,1,1,1,1,2,1,3,3,1,0,1,0,2,2,3,0,1,1,3,2,3,0,75,2,0,1,0,46,1,0,0,0,62,0.5446518395757002,1.1963944705772969,-0.3772075293767602,-0.0031219098780562804,-1.3462860708168398
1,2,288,0,264,163,209,0,0,1,90,3,1,2,3,2,1,0,1,1,2,0,3,3,0,1,1,1,3,1,1,1,1,1,1,1,1,0,812,5,0,2,0,4,0,0,0,0,10,-2.808520120447152,2.0306279766033977,0.5870116850693519,-0.2857151939707926,1.5468614874910374
0,2,224,1,115,183,88,0,1,1,100,3,0,1,0,1,1,1,0,1,2,1,0,1,0,0,0,0,1,1,1,1,0,1,1,5,5,0,436,1,0,2,1,46,1,0,0,0,10,-0.2166164150357948,2.0295572994101465,1.2909505297794905,0.5747640029598271,-1.5862354753840382
1,2,318,1,120,90,40,1,1,1,21,3,4,3,4,3,1,0,1,1,2,0,3,3,0,0,1,0,3,1,1,1,1,1,1,1,3,1,763,2,0,2,1,46,1,0,0,0,10,-1.6768452800891576,1.0165461219615957,-0.2952354433097908,1.2275165687785106,-1.0079654530548912
0,2,446,1,206,29,143,0,1,1,86,3,2,2,2,3,1,1,0,1,1,1,2,0,3,1,1,1,1,1,1,0,1,1,1,1,2,0,86,5,0,2,0,46,1,0,0,0,10,-2.909381197593433,1.0665673514405178,-0.06443257320851503,-0.33521569546806684,-1.0895475666388887
1,2,302,1,297,186,288,0,0,1,29,3,0,2,0,2,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,0,410,5,0,1,0,46,1,0,0,0,10,-3.1774227144392397,1.2717357528994226,0.6687015790334765,-0.46846525097022385,1.5285465277531416
0,2,390,1,238,186,110,0,1,0,29,3,0,2,3,2,1,1,1,1,2,1,3,1,2,1,0,0,3,3,2,1,1,3,3,3,5,0,96,3,0,2,0,46,1,0,0,0,62,1.6025990467601345,0.07216765077669875,0.4687826577837873,-1.7153639218695678,-0.3286389452260504
1,2,318,1,64,248,344,1,1,1,90,3,3,2,3,2,1,0,1,1,2,1,3,0,0,1,1,0,2,1,1,0,1,1,1,1,2,0,262,1,0,2,0,46,1,0,0,0,62,-2.1412871801256173,0.8355839417321618,0.010826234594540279,-0.9650396036811463,-1.2960235148985906
0,1,251,0,179,85,14,0,1,1,85,3,0,2,0,2,0,0,1,2,2,0,3,0,0,0,1,1,2,2,3,0,1,2,1,2,3,1,665,3,0,2,0,46,1,0,0,0,62,-0.14357333891326238,1.2404587987869378,2.581681519597897,-1.909624694651551,-1.2619335471002628
0,2,451,0,251,205,365,1,0,1,33,3,0,2,4,0,0,0,0,1,0,1,3,1,0,1,1,0,2,2,1,0,0,2,2,1,1,0,482,5,0,2,0,46,1,0,0,0,62,-1.5310998903506898,1.8660955227557132,0.7884206612187596,-2.8749309951316495,-0.9291153786649959
1,2,309,0,138,236,55,0,0,1,7,3,0,2,4,4,1,0,1,1,1,0,3,3,0,1,1,1,3,2,2,0,0,1,3,4,3,0,541,5,0,2,0,46,1,0,0,1,62,0.6226945962144023,1.7468310352727194,1.9499196891959252,-0.6348192027480104,-0.9145615471428787
0,2,412,1,300,236,298,0,1,0,16,3,4,2,4,0,2,0,1,1,0,0,3,2,0,0,1,0,1,1,1,0,0,2,2,2,2,1,134,1,0,0,0,46,0,0,0,0,62,-1.068938100253825,0.2991997709783164,1.952224151408923,-2.9647907046115463,-2.6349750133329803
1,2,304,0,99,1,1,1,0,0,186,3,0,2,0,2,1,1,0,5,0,1,2,0,1,1,0,0,4,4,4,1,1,4,3,2,2,0,123,3,0,1,0,86,0,0,0,0,10,4.096502507559481,3.278290445678431,-1.3152349747049024,1.4981227784235678,1.472639400866067
1,2,260,1,14,1,1,1,0,0,186,3,0,4,0,0,1,1,1,2,2,1,3,3,2,0,1,1,3,3,2,1,1,2,2,3,3,0,494,5,0,2,1,46,1,0,0,0,10,0.6284483018984158,1.7441906909332174,-1.665807084944076,2.8136798501671385,0.5574879333927911
1,2,346,1,113,265,195,0,0,3,100,0,0,2,0,2,2,0,1,1,2,1,0,2,3,1,1,1,5,1,1,1,1,1,1,1,1,0,353,5,0,2,0,46,1,0,0,0,10,-1.9043712230814198,1.7756272354068907,-0.717596935195457,0.9078870340455939,2.0305878308971566
0,2,318,1,146,52,43,0,1,1,104,3,2,3,4,3,2,1,1,1,2,0,3,3,3,0,1,1,1,1,1,0,1,1,1,5,5,0,397,1,0,2,0,46,1,0,0,0,10,-0.8207701808207258,0.7235054018659215,-0.22305857721592065,-0.11645921948605413,-2.4858126872742563
1,2,373,1,250,204,234,0,1,1,7,3,4,4,0,3,1,1,1,1,0,1,2,3,0,1,1,0,2,2,3,0,0,1,2,1,2,0,280,3,0,1,0,64,1,0,0,0,33,-0.8471505239785164,-0.23066533229720507,0.1892335777332269,-0.8439787274947168,-0.32637303675227575
0,2,314,1,300,97,116,0,1,0,29,3,0,2,3,2,0,0,1,1,2,1,3,3,3,0,1,0,2,2,1,0,0,1,2,1,3,1,205,5,0,2,0,46,1,0,0,0,33,-1.2811446109969005,0.18658263391043148,0.7523015691371205,-1.2690598121436039,-1.884668601101387
1,2,296,1,48,300,207,0,0,0,90,0,4,2,0,1,1,1,1,3,3,1,2,2,2,0,1,1,3,3,3,1,1,3,3,3,3,1,254,3,0,2,0,36,1,0,0,0,10,1.815041742644572,0.6900110057907299,-0.23226325229845396,0.30769902793247816,1.9422169112226755
1,2,16,1,164,438,349,0,0,3,135,3,3,2,3,2,1,0,1,1,2,1,3,3,0,1,0,1,2,1,1,1,1,1,2,1,1,0,401,3,0,0,0,46,1,0,0,0,62,-2.4054493501816356,0.07285679972340821,0.6332721146359479,0.20683708448011506,1.7836307597787155
0,2,275,1,73,195,116,0,1,1,33,3,4,2,4,1,1,0,1,1,2,0,3,2,0,0,1,1,2,1,1,0,1,2,2,2,3,0,232,2,0,2,0,90,1,0,0,0,53,-1.1999693201839463,1.00700854171919,-0.1384399804233916,-1.647093633587475,-1.4448161483208695
1,2,384,0,119,195,55,0,1,1,190,3,3,2,3,0,1,1,1,1,2,1,3,2,0,1,1,1,2,2,1,1,1,2,2,1,2,0,669,3,0,2,0,46,1,0,0,0,10,-1.784527996547229,0.8691131014688349,-1.0485011115837528,1.3216123887909266,0.4497509263448592
1,2,191,0,159,195,61,0,0,1,185,3,3,2,0,0,0,0,0,1,2,1,3,3,2,1,0,0,3,1,1,1,1,3,2,3,3,0,383,3,0,0,0,46,1,0,0,0,10,0.4736321916729973,2.8118520521432475,-0.05510035340417747,1.3893833026866194,0.8251106229772116
1,2,381,1,189,80,130,0,1,1,190,3,0,2,0,1,2,0,1,1,0,1,3,3,2,1,1,1,3,2,2,0,1,3,2,1,2,0,815,5,0,2,0,46,1,0,0,0,10,-0.7959039759375268,0.19535618140661035,-1.6526995538988751,0.5935915971612895,0.029436712717648035
1,2,74,1,113,397,1,0,1,1,115,0,4,2,4,3,0,1,0,5,0,1,3,3,0,0,0,0,3,4,4,1,1,1,2,3,1,0,870,3,0,2,0,93,1,0,0,0,10,2.0496441481641416,0.0425941780581773,-1.0840947702120438,1.7368515211628064,2.800136199966501
0,2,199,1,310,170,12,0,1,0,100,3,0,2,3,2,0,0,1,1,2,1,3,3,3,0,1,0,2,3,2,0,1,1,3,1,2,1,96,5,0,2,0,46,1,0,0,0,33,-0.7275551526802247,-0.2648055550048873,0.2309785074067765,-0.6071788899673224,-0.5898127229055958
0,2,191,0,178,170,124,0,1,1,189,3,0,2,0,2,1,1,1,5,2,1,3,3,2,0,0,0,5,5,5,0,1,1,2,1,2,1,823,4,0,2,0,46,1,0,0,0,33,2.5933952137495035,0.5007656590711742,-0.4447875545974397,-0.22420417770651396,1.754781480506011
0,2,211,1,82,20,28,1,1,2,186,3,4,3,4,0,2,1,0,3,2,1,3,3,0,0,1,0,3,3,2,0,1,2,2,4,5,0,396,3,0,2,0,46,1,0,0,0,33,1.9768953655559813,-0.38727103068699603,-1.5574490807071666,0.8419032910371098,-2.449834813613534
0,2,39,1,232,93,55,1,1,3,190,3,2,4,2,0,1,1,1,1,0,1,3,0,0,1,1,1,2,2,2,0,1,1,2,3,5,0,760,4,0,2,0,46,1,0,0,0,33,-0.7422372536475007,-1.8293376323707033,-1.181631153668762,0.04995124467484382,-2.041366976980326
1,2,146,1,225,325,216,0,1,1,189,3,4,2,4,0,1,0,1,1,1,1,2,1,0,1,1,1,2,1,1,0,1,2,1,1,1,1,795,4,0,2,0,46,1,0,0,0,33,-2.9473050451492546,-1.7929564877843833,-0.38905116809530804,0.03065647162581122,-0.23670529816917782
0,2,306,0,39,325,216,0,0,1,199,3,1,2,3,2,0,0,1,1,2,0,3,3,2,1,0,0,3,3,2,0,1,3,2,2,2,0,101,2,0,1,0,46,1,0,0,0,33,0.6841618842811872,3.1978113408161413,0.05739592205297028,-0.9108258496898016,0.9843187254805859
0,2,363,1,245,160,188,0,1,0,29,3,2,2,4,3,1,1,1,1,0,1,3,0,3,1,1,0,2,2,2,0,1,2,1,1,2,0,689,4,0,2,1,46,1,0,0,0,33,-1.7139118129072257,-0.3838342628643398,0.33252889602112135,-1.2938944800374572,-0.28572563300510073
1,2,268,1,148,191,34,0,0,0,15,3,4,2,0,2,1,0,1,2,2,1,3,1,0,0,0,0,3,3,1,0,0,3,3,1,4,1,532,2,0,0,0,52,0,0,0,0,33,1.9121299571682002,1.6343496821983035,0.9065394272365824,-0.5848108895236009,-1.3258459822700823
1,2,256,1,158,1,71,1,1,1,190,3,3,2,3,0,0,1,1,1,2,0,3,0,0,1,1,1,2,2,1,0,1,2,3,1,4,0,723,4,0,2,0,46,1,0,0,0,33,-0.6396818557170917,0.6533078502610004,-1.4633477668646375,0.3025431917861152,-2.0750531221266026
0,2,267,1,120,58,241,0,1,1,33,3,2,0,4,1,2,1,1,1,0,0,3,0,0,0,0,1,2,1,1,0,1,1,2,1,3,0,451,4,0,2,0,46,1,0,0,0,10,-1.6006680218452995,1.4509101800520614,-0.0630828645241916,-1.219686672789369,-1.7423163658222915
1,3,233,1,59,15,84,0,0,3,48,3,1,0,1,0,1,1,1,3,2,0,3,3,2,1,1,1,1,1,1,1,0,1,1,1,1,0,515,3,1,2,0,46,1,0,0,0,10,-3.0369439436893018,3.1957592048990144,-2.839599553513699,1.6419154882300089,1.4764262664169234
0,2,284,1,240,156,84,0,0,1,86,3,0,2,0,2,1,0,1,4,2,0,3,1,0,1,1,1,2,3,2,1,1,2,2,2,2,0,323,3,0,1,0,46,1,0,0,0,62,-0.3265148702652293,1.922417116311956,0.3470720013420007,-2.183442834400993,1.2315751487035467
0,2,318,1,273,253,236,0,1,0,22,3,2,2,4,3,1,1,1,1,3,1,2,2,0,0,1,1,1,1,1,0,1,1,2,1,3,1,448,3,0,1,0,46,1,0,0,0,62,-2.3845911288840256,-0.6176277342528895,1.5117640135378658,-1.90425094866402,-1.5920642406855927
1,2,374,1,99,109,55,0,0,1,100,3,1,2,2,1,1,1,1,1,2,1,3,1,2,0,1,1,1,1,1,0,1,1,1,1,2,0,480,1,0,1,0,46,1,0,0,0,62,-2.3311520547620317,2.3603739628978646,-0.04008934009774875,0.18755928965192215,-1.185478858590413
1,2,149,0,311,277,303,0,1,1,199,3,3,2,4,1,1,1,1,1,2,1,3,2,0,1,1,1,2,2,2,0,0,1,2,1,2,1,746,4,0,2,1,46,1,0,0,0,53,-2.042965121474435,-1.9328124944943763,0.7805689992288869,-0.5522308802393635,-0.05039751252698772
0,2,200,1,130,58,188,0,1,1,33,3,0,2,0,0,1,1,1,1,2,1,3,3,0,1,1,0,2,2,2,0,1,2,2,1,2,0,206,3,0,2,1,46,1,0,0,0,21,-1.3958394983444746,0.5905986559779823,-0.004227510967009349,-0.6701984861815538,-0.28230872922349665
0,2,381,0,316,58,191,0,0,1,199,0,4,2,4,2,1,0,1,1,2,0,3,0,3,1,1,0,1,1,1,1,0,1,1,2,3,1,760,3,0,1,1,46,1,0,0,0,10,-2.1764417265162344,1.6280454439890744,1.0944819764707614,-1.0513758767223549,-0.6734931200721073
0,2,248,1,173,1,200,0,0,0,27,3,2,2,4,3,1,0,1,2,2,0,3,2,0,1,1,0,3,4,4,1,1,3,4,3,4,0,109,5,0,1,0,46,1,0,0,0,62,2.6587204594600586,0.6939105695656079,-0.1262435536718334,-2.5956251469181315,0.7519378709189354
0,2,345,1,178,437,347,0,1,1,90,3,0,2,0,2,1,1,1,1,2,1,3,0,0,1,1,1,2,2,1,1,1,2,1,1,2,1,626,2,0,2,1,14,1,0,0,0,62,-2.847644656425806,-0.4858872446499314,1.860895593521124,-1.7978301652016686,1.5689874440528262
1,2,265,1,119,16,71,1,1,0,108,0,3,2,3,0,2,1,1,2,2,1,2,2,2,1,1,1,4,2,1,0,0,4,2,3,4,0,530,5,0,1,0,46,1,0,0,0,10,1.8329346043308965,0.06933775947681935,-2.2047930742349595,1.0646522227801427,-2.81269128661191
1,2,267,0,294,109,176,0,1,2,84,2,3,2,4,2,1,0,1,2,2,0,0,1,1,0,0,1,1,1,5,0,1,5,5,5,5,0,692,1,0,2,0,46,1,0,0,0,10,3.7346716954762407,0.6090778041525424,-0.056279658427888964,-1.3337664764378379,-1.4772385885482273
0,2,295,1,119,175,59,0,1,1,33,3,4,2,0,0,1,1,0,3,0,1,3,3,0,1,0,1,2,2,1,0,0,3,2,2,5,0,338,3,0,2,0,46,1,0,0,0,10,0.5122451424982517,0.34153511516016094,-0.5010836055888255,-0.2785597320529436,-1.7150802535312473
1,2,376,1,41,6,203,0,1,0,83,3,3,2,3,1,1,1,1,1,2,1,2,2,2,0,1,1,2,2,1,1,1,3,3,1,2,0,35,3,0,2,1,46,1,0,0,0,10,-0.6241095423182624,1.0632036155617288,-0.6072008211130075,1.4022935588436756,-0.06057234209345593
1,2,404,1,47,204,253,0,0,1,86,1,3,2,0,2,1,1,1,1,2,0,3,3,0,1,0,0,3,3,1,1,1,1,2,1,2,0,18,3,0,0,0,46,1,0,0,0,62,-0.32615054134135624,3.117341858095622,0.3107467992152679,-0.26021981751187717,1.4084339551215028
1,2,271,0,110,244,243,0,0,2,14,3,3,2,4,2,1,1,1,5,2,0,3,0,3,0,1,1,4,4,4,1,1,4,4,4,1,0,825,5,0,2,0,46,1,0,0,0,62,3.50370737383393,0.8478982978925791,-0.2992478315886716,-1.460524693898671,3.162496106438422
0,2,290,0,191,307,246,0,0,1,29,3,3,2,0,2,2,1,1,1,2,0,3,1,0,1,1,0,3,2,3,1,1,1,2,2,3,0,565,4,0,2,0,46,1,0,0,0,10,-0.7769416969669366,1.815696846244787,0.8563976481494,-2.1610504348506865,2.0749490040571223
1,2,193,1,160,209,285,0,1,0,90,3,4,2,4,1,1,1,1,1,0,1,2,2,2,1,1,0,2,2,2,1,1,3,1,1,1,1,589,3,0,2,0,46,1,0,0,0,10,-1.6249120019524133,-1.231741654259035,-0.5475964631290886,0.7270537258815092,0.8291495388077093
0,2,14,0,250,86,189,0,1,1,210,3,4,2,4,2,2,0,1,1,2,1,3,0,0,1,1,1,2,1,1,0,1,3,1,1,2,1,568,4,0,2,1,46,1,0,0,0,10,-2.551164282504755,-1.3942296436947663,0.02656756735558897,-0.4988801263806564,-0.9147271901904557
0,2,367,0,273,65,349,1,1,1,186,0,0,2,3,2,1,0,1,1,2,1,3,0,2,1,1,1,3,3,2,0,0,3,3,5,4,0,315,3,0,2,0,46,0,0,0,0,26,2.2225825209119003,0.39190045370236587,0.22650842498224422,-2.2539802251815715,-1.9363254914564252
1,2,459,1,88,210,98,1,1,1,219,3,3,2,3,2,1,0,1,1,0,1,1,1,0,1,1,1,3,2,2,0,1,2,2,3,2,0,850,4,0,1,1,93,1,0,0,0,10,-0.11268542165947833,0.3327095517254602,-1.6816523355659232,1.4740039850180744,-0.5987194957268456
1,2,308,0,224,83,124,0,1,1,86,3,3,2,0,2,1,0,1,5,2,1,3,0,3,1,1,0,3,3,5,0,1,5,4,5,2,0,293,4,0,2,0,46,1,0,0,0,10,4.3272147192612485,0.23775619053016067,-0.9185899926789816,-1.1792774577701528,1.034284387903712
0,2,42,1,266,106,87,0,1,1,143,3,0,0,3,0,1,1,1,1,0,1,3,0,0,1,1,1,2,2,1,0,1,2,2,2,3,1,676,3,0,2,0,46,1,0,0,0,10,-1.5556665388408866,-1.3734240586329283,-0.4129906253811309,-0.8014818204936769,-1.4085480622053976
1,3,264,1,118,109,84,0,1,0,181,3,4,2,4,0,1,1,1,1,0,0,3,2,2,1,1,1,1,1,1,1,1,1,2,1,3,0,433,1,0,1,0,46,0,0,0,0,10,-2.480442415594274,1.5456156996920363,-2.6426822783557347,1.4411883189897186,-0.08093874325617983
0,2,194,1,83,286,349,1,1,0,16,0,0,2,0,1,1,0,1,5,2,0,0,3,2,0,1,1,4,3,4,0,0,5,4,5,4,0,210,5,0,1,0,46,1,0,0,0,10,5.285410726814416,1.2611788675882714,-0.5481158761526969,-1.7867996960574022,-0.4683261557967027
1,2,13,0,107,244,141,0,1,1,199,0,3,2,4,2,1,1,1,1,2,0,0,2,0,0,0,1,1,1,1,0,1,1,2,1,2,0,234,1,0,2,0,46,1,0,0,0,10,-1.6685409375907978,1.9780032214661891,-0.18388218668371056,1.267207235995738,-1.0862545371901027
1,2,310,1,76,204,141,0,0,0,86,0,0,2,0,0,2,1,0,4,0,1,3,1,0,0,0,1,2,3,1,1,0,4,4,3,5,0,239,3,0,1,0,46,1,0,0,0,10,2.998842134011644,2.1473611648646154,-0.08338526789901324,0.08957962267075072,-0.05240456509672905
0,2,355,1,265,58,116,0,1,1,83,3,0,2,4,0,1,0,1,1,2,1,3,1,0,0,1,0,1,5,1,0,0,1,1,5,5,0,589,4,0,2,1,46,1,0,0,0,62,0.5382246142712015,-0.1739005065926934,0.9108433694345766,-2.0891834187626164,-2.3913977949248086
1,2,2,1,179,413,192,0,0,1,189,3,4,4,2,4,1,0,1,1,1,1,3,3,2,1,0,1,3,4,5,1,0,3,1,1,2,0,113,2,0,2,1,46,1,0,0,0,10,0.7080315239024867,-0.39289814124888406,-0.36442704082500615,0.9934869868199235,2.927794096448528
1,2,415,0,179,89,116,0,0,1,7,3,2,2,2,3,1,1,1,1,0,0,3,0,2,0,1,1,4,3,3,0,1,3,3,3,2,0,113,5,0,1,0,46,1,0,0,0,46,1.8470935654192555,2.3791600167026052,-0.03296191816824646,-1.6228179534752372,0.627450689366638
1,2,202,1,99,57,84,0,1,1,90,3,4,3,4,3,1,1,1,1,2,1,2,3,0,1,1,1,3,2,1,1,1,2,2,1,1,0,354,5,0,1,0,46,1,0,0,0,10,-1.478282141964009,-0.2239880939598659,-1.4306825472311344,1.8555986837011593,0.3620111024970775
1,2,343,0,145,57,84,1,0,1,199,0,1,2,1,2,2,0,1,1,2,1,3,0,0,1,1,1,2,1,1,1,1,2,2,1,5,1,151,2,0,0,0,46,0,0,0,0,62,-0.6300281534020549,2.026282655083046,0.26945070802469256,0.2959791930648934,-1.4719629591240626
0,2,452,0,162,127,225,0,1,0,90,3,3,2,0,2,1,1,1,1,0,1,2,0,0,1,1,0,2,2,2,1,1,2,2,2,3,0,169,2,0,2,0,46,1,0,0,0,10,-0.7158928127838982,1.4221936378962428,0.33738803530321876,-1.2634234012315089,0.19247253978957457
0,2,257,0,131,400,290,0,1,3,65,3,0,2,4,4,1,0,1,1,0,1,2,3,3,1,0,1,1,1,1,1,1,1,1,2,2,0,357,1,0,2,0,46,1,0,0,0,10,-2.7730545507002,0.8872420100413814,0.6249133986471871,0.09038299471541689,0.8149204589858448
1,2,321,1,250,310,103,0,1,1,20,3,0,2,4,4,1,0,1,1,1,1,0,2,0,1,1,1,3,2,2,0,0,3,2,1,2,1,230,4,0,2,0,46,1,0,0,0,10,-0.6909537821585711,-0.7163334064702942,-0.11723784547076412,-0.47445661786448134,-0.6818560533274518
0,2,381,1,138,99,214,0,1,0,33,3,2,2,2,3,1,1,1,1,0,1,3,0,0,1,1,0,2,3,3,0,1,2,2,2,2,0,376,2,0,2,1,46,1,0,0,0,10,-0.3158345604519499,0.34786554646048956,0.11099634061949444,-1.5083739157854867,-0.053038976627334276
1,2,267,1,266,57,207,0,1,1,86,3,4,2,2,3,2,0,1,1,2,1,2,2,3,1,1,1,1,1,1,0,1,1,1,1,1,1,792,2,0,1,0,46,1,0,0,0,10,-3.089969374281072,-0.45445925457347597,-0.18885443697378887,0.18785801319214962,-1.2365234480458147
0,2,388,1,245,216,141,0,1,1,100,3,0,2,4,2,1,0,1,1,2,1,0,1,0,1,1,0,2,1,1,0,1,2,1,3,4,1,502,3,0,2,0,47,1,0,0,0,10,-1.423428559956096,-0.4073093406599377,0.4865562154808096,-1.1871259078792287,-1.7534181673298095
1,2,174,1,309,178,138,0,1,1,4,3,4,4,3,4,2,1,0,5,0,1,3,3,0,1,1,1,4,4,4,0,1,4,4,4,2,1,514,5,1,1,0,46,1,1,0,0,10,4.349095890548891,-3.5152386608103514,3.013203394478662,1.826870118037652,1.3336915637205993
0,2,451,0,236,199,349,1,1,1,100,3,0,2,0,2,1,0,1,1,2,1,3,1,0,1,0,0,1,1,1,0,0,2,2,2,2,0,568,2,0,0,0,46,1,0,0,0,10,-0.9226902634616112,2.7883083905972885,0.964689850810702,-1.7012062755599198,-2.110957621161753
1,2,441,0,83,27,84,1,1,1,175,3,3,2,4,1,1,0,1,4,2,1,0,1,2,1,1,1,4,3,4,0,1,4,3,3,3,0,114,3,0,1,0,42,1,0,0,0,10,3.480997307348035,1.2482479249114928,-2.2482904640925843,0.9162403901748768,-1.2499815507256082
1,2,400,0,234,281,51,0,1,1,90,3,3,2,0,2,1,0,0,5,2,1,3,0,0,1,1,1,5,5,5,1,1,2,4,5,3,0,515,4,1,2,1,86,1,0,0,0,10,4.403071510393195,0.04889625212576613,-0.035049366774068565,-0.3703153186217235,4.116159101435952
0,2,381,1,209,57,147,0,1,1,165,3,4,0,0,1,2,1,1,1,2,1,3,3,0,1,1,1,1,1,1,0,1,1,2,1,1,0,683,5,0,2,1,46,1,0,0,0,10,-3.202781814647282,0.12263666814220246,-0.5451497531188411,0.2418006505908386,-0.6175941193471914
1,2,385,0,170,321,124,0,1,1,174,3,3,2,0,1,1,1,1,1,0,1,3,1,0,1,1,0,2,2,2,1,0,2,2,2,3,0,512,5,0,1,1,46,0,0,0,0,10,-0.4659770483664054,0.730172528203054,0.6390252441735398,1.0831791883586437,1.0624472111101513
1,2,303,1,197,233,176,0,0,1,169,3,3,2,0,2,2,1,1,1,2,1,3,0,0,1,1,1,3,3,3,0,1,2,2,1,1,0,368,4,0,1,1,46,0,0,0,0,10,-0.4982529568664592,0.6839593273474418,0.19390169556487574,0.017125669862932645,1.7210156259402372
1,2,82,1,264,204,195,0,1,3,186,3,4,2,2,3,1,1,1,1,3,1,2,3,0,1,1,1,2,1,2,1,1,1,2,1,1,1,483,5,0,2,0,46,1,0,0,0,10,-2.8353954071405294,-1.8728859738587016,-0.3940912695852226,1.4862343852541904,1.295881379765863
1,2,207,1,116,223,38,0,0,1,170,3,3,2,0,0,1,1,1,1,0,1,3,2,0,0,0,0,3,3,3,1,0,2,3,2,3,0,568,3,0,2,0,46,0,0,0,0,10,1.5447706613594416,1.249835199691454,-0.4175630748256954,1.4238592449647882,0.8250413209346765
1,2,462,1,182,297,197,0,1,1,228,3,0,2,2,4,0,0,1,1,0,1,3,1,1,0,1,1,3,3,3,0,0,3,2,1,2,0,851,4,0,2,0,92,0,0,0,1,68,0.8891987866132496,0.8272172390088944,1.89584275115636,0.18609182828172866,-0.15427092943241952
1,2,9,1,94,55,104,1,0,0,194,3,2,0,2,0,1,0,1,4,2,0,2,2,1,1,0,0,3,2,1,0,1,4,4,4,3,1,195,3,0,1,0,93,1,0,0,0,10,2.8043744802349106,1.3253292675833503,-1.4864278693074715,0.6851400900282727,-1.1703858772929203
0,2,289,1,208,120,339,1,1,1,90,3,0,2,0,1,1,0,1,1,2,0,3,2,0,1,1,1,3,3,2,0,1,2,2,1,3,1,215,3,0,1,0,46,1,0,0,0,10,-0.48768861552507425,1.014235218320905,0.04422158933833321,-2.0134468730482866,-0.8182669070371538
1,2,283,0,92,439,349,0,1,1,174,3,0,0,0,2,2,1,1,2,2,1,2,3,0,1,1,0,2,3,3,1,1,2,3,4,3,0,571,5,0,1,0,46,0,0,0,0,62,1.120599254543793,0.3016079538829536,0.8742813833637713,-0.07571170205408563,2.3733821113504705
1,2,381,1,224,320,211,0,1,1,174,3,3,2,0,1,2,0,1,4,2,1,1,3,2,1,1,1,4,5,5,0,1,1,1,1,1,0,536,3,0,2,0,46,1,0,0,0,26,0.9378805505593761,-0.12902084427646784,-1.1225816056038351,-0.33027846975522035,2.0780788303513473
0,2,345,1,107,236,126,0,1,0,174,3,2,2,4,3,1,1,1,5,2,1,2,2,2,0,1,0,3,4,4,1,1,3,1,1,2,1,82,5,0,2,0,46,1,0,0,0,62,1.2328674734929677,-0.44140953201350597,-0.4589700978879417,0.12598586793675826,1.5187861320265232
1,2,447,1,48,27,53,1,1,0,170,3,0,2,2,1,1,0,1,2,1,1,2,2,2,1,0,0,3,3,3,0,1,3,1,4,5,0,222,4,0,2,0,46,1,0,0,0,62,2.412960037699617,1.2576293912898069,-1.6812412678234894,0.7659441532375185,-1.9464419962703428
